k=( 0.00000, 0.00000, 0.00000),
 symmetry operator indices in G_k:
   1    2    3    4    5    6    7    8 
level= 91   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i 
 
k=( 0.50000, 0.00000, 0.00000),
 symmetry operator indices in G_k:
   1    2    3    4    5    6    7    8 
level=  1   2.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+(-0.00000)i  -0.00000+( 0.00000)i   0.00000+( 0.00000)i   0.00000+( 0.00000)i   2.00000+( 0.00000)i   0.00000+(-0.00000)i 
level=  2   2.00000+( 0.00000)i   0.00000+(-0.00000)i  -0.00000+(-0.00000)i  -0.00000+( 0.00000)i   0.00000+(-0.00000)i  -0.00000+( 0.00000)i   2.00000+(-0.00000)i   0.00000+(-0.00000)i 
level=  3   2.00000+( 0.00000)i   0.00000+( 0.00000)i  -0.00000+( 0.00000)i   0.00000+(-0.00000)i   0.00000+(-0.00000)i  -0.00000+(-0.00000)i  -2.00000+(-0.00000)i   0.00000+( 0.00000)i 
level=  4   2.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+(-0.00000)i   0.00000+( 0.00000)i   0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -2.00000+(-0.00000)i  -0.00000+(-0.00000)i 
level=  5   2.00000+( 0.00000)i   0.00000+( 0.00000)i  -0.00000+( 0.00000)i   0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+(-0.00000)i   2.00000+(-0.00000)i  -0.00000+(-0.00000)i 
level=  6   2.00000+( 0.00000)i  -0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+( 0.00000)i   2.00000+( 0.00000)i   0.00000+(-0.00000)i 
level=  7   2.00000+( 0.00000)i  -0.00000+( 0.00000)i   0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+(-0.00000)i  -0.00000+(-0.00000)i   2.00000+( 0.00000)i  -0.00000+(-0.00000)i 
level=  8   2.00000+( 0.00000)i   0.00000+( 0.00000)i  -0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+(-0.00000)i  -0.00000+(-0.00000)i   2.00000+( 0.00000)i  -0.00000+(-0.00000)i 
level=  9   2.00000+( 0.00000)i  -0.00000+( 0.00000)i   0.00000+(-0.00000)i   0.00000+(-0.00000)i  -0.00000+( 0.00000)i   0.00000+(-0.00000)i   2.00000+(-0.00000)i  -0.00000+(-0.00000)i 
level= 10   2.00000+( 0.00000)i  -0.00000+( 0.00000)i   0.00000+( 0.00000)i  -0.00000+( 0.00000)i   0.00000+( 0.00000)i  -0.00000+( 0.00000)i   2.00000+(-0.00000)i   0.00000+(-0.00000)i 
level= 11   2.00000+( 0.00000)i  -0.00000+( 0.00000)i  -0.00000+( 0.00000)i   0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+( 0.00000)i   2.00000+( 0.00000)i  -0.00000+( 0.00000)i 
level= 12   2.00000+( 0.00000)i   0.00000+(-0.00000)i   0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+(-0.00000)i  -0.00000+(-0.00000)i   2.00000+(-0.00000)i   0.00000+(-0.00000)i 
level= 13   2.00000+( 0.00000)i   0.00000+(-0.00000)i  -0.00000+(-0.00000)i   0.00000+(-0.00000)i   0.00000+( 0.00000)i  -0.00000+( 0.00000)i  -2.00000+( 0.00000)i   0.00000+(-0.00000)i 
level= 14   2.00000+( 0.00000)i  -0.00000+( 0.00000)i   0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+(-0.00000)i   0.00000+( 0.00000)i  -2.00000+(-0.00000)i   0.00000+(-0.00000)i 
level= 15   2.00000+( 0.00000)i   0.00000+( 0.00000)i  -0.00000+( 0.00000)i   0.00000+(-0.00000)i  -0.00000+( 0.00000)i  -0.00000+( 0.00000)i   2.00000+( 0.00000)i   0.00000+( 0.00000)i 
level= 16   2.00000+( 0.00000)i   0.00000+(-0.00000)i  -0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+(-0.00000)i  -0.00000+(-0.00000)i   2.00000+(-0.00000)i   0.00000+( 0.00000)i 
